,Unnamed: 0,Unnamed: 0.1,title of tmdb_5000_credits,budget,original_language,popularity,release_date,revenue,vote_average,vote_count,key,runtime,cast_count,Top3cast_avg_rev,director_avg_revenue,director_avg_vote,Director_Number,country_count,company_count,genre_count,budget_relative_2020,trend_average,awardedcast,book,sequal,isenglish,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,Foreign,History,Horror,Music,Mystery,Romance,ScienceFiction,TVMovie,Thriller,War,Western,Afghanistan,Algeria,Angola,Argentina,Aruba,Australia,Austria,Bahamas,Belgium,Bhutan,Bolivia,Bosnia and Herzegovina,Brazil,Bulgaria,Cambodia,Cameroon,Canada,Chile,China,Colombia,Cyprus,Czech Republic,Denmark,Dominica,Dominican Republic,Ecuador,Egypt,Fiji,Finland,France,Germany,Greece,Guadaloupe,Guyana,Hong Kong,Hungary,Iceland,India,Indonesia,Iran,Ireland,Israel,Italy,Jamaica,Japan,Jordan,Kazakhstan,Kenya,Kyrgyz Republic,Lebanon,Libyan Arab Jamahiriya,Lithuania,Luxembourg,Malaysia,Malta,Mexico,Monaco,Morocco,Netherlands,New Zealand,Nigeria,Norway,Pakistan,Panama,Peru,Philippines,Poland,Portugal,Romania,Russia,Serbia,Serbia and Montenegro,Singapore,Slovakia,Slovenia,South Africa,South Korea,Spain,Sweden,Switzerland,Taiwan,Thailand,Tunisia,Turkey,Ukraine,United Arab Emirates,United Kingdom,United States of America,company_Amblin Entertainment,company_BBC Films,company_Canal+,company_Castle Rock Entertainment,company_Columbia Pictures,company_Columbia Pictures Corporation,company_Davis Entertainment,company_Dimension Films,company_DreamWorks Animation,company_DreamWorks SKG,company_Dune Entertainment,company_Dune Entertainment III,company_Epsilon Motion Pictures,company_Film4,company_Focus Features,company_Fox 2000 Pictures,company_Fox Searchlight Pictures,company_Happy Madison Productions,company_Imagine Entertainment,company_Ingenious Film Partners,company_Lakeshore Entertainment,company_Legendary Pictures,company_Lions Gate Films,company_Lionsgate,company_Metro-Goldwyn-Mayer (MGM),company_Miramax Films,company_New Line Cinema,company_New Regency Pictures,company_Original Film,company_Paramount Pictures,company_Regency Enterprises,company_Relativity Media,company_Scott Free Productions,company_Scott Rudin Productions,company_Screen Gems,company_Silver Pictures,company_Spyglass Entertainment,company_Studio Babelsberg,company_StudioCanal,company_Summit Entertainment,company_TSG Entertainment,company_The Weinstein Company,company_Touchstone Pictures,company_TriStar Pictures,company_Twentieth Century Fox Film Corporation,company_UK Film Council,company_United Artists,company_Universal Pictures,company_Village Roadshow Pictures,company_Walt Disney Pictures,company_Warner Bros.,company_Working Title Films,company_others,release_month_1,release_month_2,release_month_3,release_month_4,release_month_5,release_month_6,release_month_7,release_month_8,release_month_9,release_month_10,release_month_11,release_month_12,revenue_relative_2020,year,AVE Inflation_x,Relative-Year2020 Value,YEAR_y,Relative-Year2020 Value wrong,Relative-Year2020 Value right,wrong budget
999,999,605,Body of Lies,70000000,en,37.507135999999996,2008-10-10,113280098,6.5,895,"['terror', 'falsely accused', 'based on novel', 'dying and death', 'jordan', 'dubai', 'intelligence agency', 'beating']",128.0,19,126051452.56812848,155097661.7957173,6.693750000000001,1,3,3,3,85743322.01742645,6.0596026489999995,1.0,0.0,0.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,138757313.1568518,2008,3.8,1.2249046002489492,2008,0.8163901089086942,1.2249046002489492,57147307.6236086
1000,1000,622,Step Brothers,65000000,en,22.977983,2008-07-25,128107642,6.5,1062,"['becoming an adult', 'autonomy', 'childhood trauma', 'hostility', 'step brother', 'slacker', 'man child', 'aftercreditsstinger', 'duringcreditsstinger']",98.0,16,89828392.13509814,118042268.42794073,6.466666666666666,1,2,5,1,79618799.01618169,6.900662252,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,156919640.01284552,2008,3.8,1.2249046002489492,2008,0.8163901089086942,1.2249046002489492,53065357.07906512
1001,1001,639,Death Race,45000000,en,42.57877,2008-08-22,73762516,6.0,1175,"['car race', 'dystopia', 'matter of life and death', 'prison guard', 'car set on fire', 'escape from prison', 'exploding building', 'vehicle combat', 'car crash', 'violence']",105.0,13,130458815.0636684,102467848.44330975,5.8100000000000005,1,4,6,3,55120707.01120272,8.655629139,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,90352045.17433672,2008,3.8,1.2249046002489492,2008,0.8163901089086942,1.2249046002489492,36737554.90089124
1002,1002,661,The Love Guru,62000000,en,13.218008,2008-06-20,41819064,4.3,242,"['sport', 'ice hockey', 'guru', 'comedy', 'bollywood', 'india', 'spiritualist', 'broken heart', 'self-help', 'stanley cup', 'chastity', 'ashram', 'expert']",87.0,19,151678773.86139998,34140670.21341965,4.3,1,4,3,2,75944085.21543485,9.635761589,0.0,0.0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,51224363.87170522,2008,3.8,1.2249046002489492,2008,0.8163901089086942,1.2249046002489492,50616186.75233904
1003,1003,667,Marley & Me,60000000,en,30.951203000000003,2008-12-25,244082376,6.9,1343,"['journalist', 'based on novel', 'puppy', 'dog', 'duringcreditsstinger', 'columnist', 'animal lead']",115.0,36,125766046.82683364,138733360.80676493,6.325000000000001,1,2,2,2,73494276.01493695,7.549668874,0.0,0.0,0.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,298977625.2020937,2008,3.8,1.2249046002489492,2008,0.8163901089086942,1.2249046002489492,48983406.534521654
1004,1004,698,The Happening,60000000,en,20.501582,2008-06-11,163403799,4.9,950,"['tree', 'natural disaster', 'crisis', 'park', 'strange behavior']",91.0,22,141380696.51790312,198078392.74358112,5.9,1,4,5,2,73494276.01493695,11.55629139,1.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,200154065.09325463,2008,3.8,1.2249046002489492,2008,0.8163901089086942,1.2249046002489492,48983406.534521654
1005,1005,708,The Tale of Despereaux,60000000,en,16.493576,2008-12-19,50877145,5.8,258,"['loyalty', 'totalitarian regime', 'mouse', 'forgiveness', 'honor', 'unlikely friendship', 'courage', 'chivalry', 'animal lead']",93.0,18,210955914.15048048,61371443.12549858,6.166666666666668,2,3,1,3,73494276.01493695,16.29801325,0.0,0.0,0.0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,62319648.95803282,2008,3.8,1.2249046002489492,2008,0.8163901089086942,1.2249046002489492,48983406.534521654
1006,1006,732,Righteous Kill,60000000,en,18.380176000000002,2008-09-11,73174566,5.9,375,"['revenge', 'murder', 'plot twist', 'dirty cop']",101.0,33,103123519.90381818,36527591.44084691,5.8000000000000025,1,2,5,4,73494276.01493695,10.2384106,1.0,0.0,1.0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,89631862.51462035,2008,3.8,1.2249046002489492,2008,0.8163901089086942,1.2249046002489492,48983406.534521654
1007,1007,748,Meet Dave,60000000,en,18.676291,2008-07-08,50650079,5.0,371,"['new york', 'captain', 'starships', 'new love', 'earth', 'friendship', 'crew', 'car crash', 'space', 'alien', 'survival', 'planet', 'duringcreditsstinger']",90.0,16,66889150.1246471,28479333.82435812,5.3,1,2,6,4,73494276.01493695,9.132450331,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,62041514.770072706,2008,3.8,1.2249046002489492,2008,0.8163901089086942,1.2249046002489492,48983406.534521654
1008,1008,750,Inkheart,60000000,en,27.018886,2008-12-11,57490374,6.0,592,"['book', 'fairy tale', 'eavesdropping', 'adventure', ""writer's block""]",106.0,20,139838198.2350606,38321330.3376704,6.4250000000000025,1,4,2,3,73494276.01493695,24.66887417,0.0,1.0,0.0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,70420223.58263259,2008,3.8,1.2249046002489492,2008,0.8163901089086942,1.2249046002489492,48983406.534521654
1009,1009,751,The Spirit,60000000,en,14.84856,2008-12-25,39031337,4.7,320,"['secret identity', 'robber', 'mask', 'frog', 'based on comic strip', 'back from the dead']",103.0,15,140854452.60868895,61639416.03665363,6.066666666666666,1,2,6,5,73494276.01493695,27.2781457,0.0,0.0,0.0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,47809664.24516702,2008,3.8,1.2249046002489492,2008,0.8163901089086942,1.2249046002489492,48983406.534521654
1010,1010,761,Leatherheads,58000000,en,7.7392759999999985,2008-03-24,41299492,5.7,130,"['american football', 'sports team', 'stadium', 'hero', 'success', 'sponsorship', 'police', 'games', 'coach', 'woman reporter', 'the big game']",114.0,14,89950454.12815525,60127622.68791934,6.2799999999999985,1,3,4,3,71044466.81443906,16.31788079,1.0,0.0,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,50587937.73874468,2008,3.8,1.2249046002489492,2008,0.8163901089086942,1.2249046002489492,47350626.316704266
1011,1011,799,The Forbidden Kingdom,55000000,en,17.097041,2008-04-18,127906624,6.3,461,"['tempel', 'shaolin', 'teenager', 'urination', 'staff', 'warrior', 'monkey king']",104.0,15,98368586.25273047,204194518.07461345,6.2333333333333325,1,3,4,3,67369753.0136922,10.2781457,0.0,0.0,1.0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,156673412.13991266,2008,3.8,1.2249046002489492,2008,0.8163901089086942,1.2249046002489492,44901455.98997818
1013,1013,811,Changeling,55000000,en,27.509159999999998,2008-01-30,113020255,7.3,1131,"['corruption', 'mother', 'nudity', 'minister', 'power', 'public', 'government', 'police', 'reunion', 'murder', 'conspiracy', 'los angeles', 'missing', 'mother love', 'criticism']",141.0,74,142496570.17172265,93460237.06112002,6.8649999999999975,1,2,3,3,67369753.0136922,22.11258278,1.0,0.0,0.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,138439030.2708093,2008,3.8,1.2249046002489492,2008,0.8163901089086942,1.2249046002489492,44901455.98997818
1014,1014,825,Seven Pounds,55000000,en,41.472404,2008-12-18,168167691,7.5,2039,"['vegetarian', 'tax collector', 'pianist', 'blind', 'organ transplant', 'blood type']",123.0,17,160349928.38547477,186114680.9929869,7.6,1,2,4,1,67369753.0136922,5.82781457,1.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,205989378.31914383,2008,3.8,1.2249046002489492,2008,0.8163901089086942,1.2249046002489492,44901455.98997818
1015,1015,845,Mamma Mia!,52000000,en,30.780599,2008-07-03,609841637,6.4,1386,"['single parent', 'greece', 'musical', 'daughter', 'single', 'mother daughter relationship', 'duringcreditsstinger', 'woman director']",108.0,27,157039044.32424632,297938705.3163232,6.3000000000000025,1,4,5,2,63695039.21294536,19.940256839389484,1.0,1.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,746997826.5846497,2008,3.8,1.2249046002489492,2008,0.8163901089086942,1.2249046002489492,42452285.6632521
1016,1016,871,Yes Man,70000000,en,43.849351,2008-12-09,225990978,6.4,1813,"['bungee-jump', 'scooter']",104.0,20,129440750.05984224,216768389.6975247,6.2,1,2,4,1,85743322.01742645,19.37748344,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,276817388.5669591,2008,3.8,1.2249046002489492,2008,0.8163901089086942,1.2249046002489492,57147307.6236086
1017,1017,1021,Journey to the Center of the Earth,45000000,en,53.090422,2008-07-10,101702060,5.8,1309,"['volcano', 'prehistoric', 'dinosaur', 'prehistoric creature', '3d']",93.0,10,175932299.98324087,124782088.8438362,5.5,1,2,2,5,55120707.01120272,11.9205298,0.0,0.0,0.0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,124575321.14879464,2008,3.8,1.2249046002489492,2008,0.8163901089086942,1.2249046002489492,36737554.90089124
1018,1018,1053,Revolutionary Road,35000000,en,20.360549,2008-12-19,75225693,6.7,796,"['adultery', 'jealousy', 'infidelity', 'career', 'marriage crisis', 'connecticut']",119.0,19,154054817.12724608,321477961.38698536,6.914285714285714,1,3,6,2,42871661.00871322,15.47019868,1.0,1.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,92144297.41261518,2008,3.8,1.2249046002489492,2008,0.8163901089086942,1.2249046002489492,28573653.8118043
1019,1019,1055,Babylon A.D.,70000000,en,27.568194000000002,2008-08-20,72108608,5.4,676,"['submarine', 'baby', 'secret', 'future', 'mercenary', 'prosecution', 'protection', 'dystopia', 'moral conflict', 'smuggling', 'vision', 'pregnant', 'cyberpunk', 'sect']",101.0,19,142636007.18205202,78858985.18573238,5.6,1,3,8,4,85743322.01742645,21.05298013,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,88326165.65674818,2008,3.8,1.2249046002489492,2008,0.8163901089086942,1.2249046002489492,57147307.6236086
1020,1020,1063,Miracle at St. Anna,45000000,en,11.387408,2008-09-15,9323833,6.3,90,"['black people', 'world war ii', 'toscana', 'village', 'soldier', 'partisan']",160.0,25,27628229.787437405,25378887.189338136,6.811111111111113,1,3,4,2,55120707.01120272,6.0662251660000015,0.0,0.0,1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,11420805.933652962,2008,3.8,1.2249046002489492,2008,0.8163901089086942,1.2249046002489492,36737554.90089124
1021,1021,1064,Bangkok Dangerous,45000000,en,14.813057,2008-08-21,42487390,5.0,332,"['assassin', 'asia', 'gun', 'deaf-mute', 'hitman', 'bangkok', 'thailand', 'strip club', 'apprentice', 'video surveillance', 'remake', 'murder', 'betrayal', 'mafia', 'shootout', 'boat chase', 'explosion', 'foot chase', 'killer', 'gunshot', 'flashback', 'motorcycle chase', 'crisis of conscience']",99.0,10,53187177.22892412,34686284.94934617,5.0,2,2,7,3,55120707.01120272,17.60927152,1.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,52042999.463571206,2008,3.8,1.2249046002489492,2008,0.8163901089086942,1.2249046002489492,36737554.90089124
